tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage_name,stage,retweet_count,favorite_count
674265582246694913,,,2015-12-08 16:33:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is henry. he's a shit dog. short pointy ears. leaves trail of pee. not fluffy. doesn't come when called. 2/10 https://t.co/pu9rhfhdeq,,,,https://twitter.com/dog_rates/status/674265582246694913/photo/1,2,10,Henry,doggo,,,
674262580978937856,,,2015-12-08 16:21:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is gus. he's super stoked about being an elephant. couldn't be happier. 9/10 for elephant pupper https://t.co/gjs1qu0jp7,,,,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,10,Gus,doggo,,,
674255168825880576,,,2015-12-08 15:52:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to bobbay. he's a marshmallow wizard. 10/10 https://t.co/r6lzn1o1gx,,,,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,Bobbay,doggo,,,
674082852460433408,,,2015-12-08 04:27:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a sagitariot baklava mix. loves her new hat. 11/10 radiant pup https://t.co/bko5kfjyuu,,,,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,10,,doggo,,,
674075285688614912,,,2015-12-08 03:57:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to mitch. he thinks that's a hat. nobody has told him yet. 11/10 please no one tell him https://t.co/7jopktauh4,,,,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,Mitch,doggo,,,
674063288070742018,,,2015-12-08 03:09:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is earl. earl is lost. someone help earl. he has no tags. just trying to get home. 5/10 hang in there earl https://t.co/1zbfqavdg6,,,,https://twitter.com/dog_rates/status/674063288070742018/photo/1,5,10,Earl,doggo,,,
674053186244734976,,,2015-12-08 02:29:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is stanley. yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gqamg5ypw5",,,,https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,Stanley,doggo,,,
674051556661161984,,,2015-12-08 02:23:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is lucy. she knits. specializes in toboggans. 10/10 i'd buy a toboggan from lucy https://t.co/ye2xdhy4yk,,,,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,Lucy,doggo,,,
674045139690631169,,,2015-12-08 01:57:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Herd of wild dogs here. not sure what they're trying to do. no real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0vrk02,,,,https://twitter.com/dog_rates/status/674045139690631169/photo/1,3,10,,doggo,,,
674042553264685056,,,2015-12-08 01:47:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yea i can't handle the cuteness anymore. curls for days. 12/10 for all https://t.co/sai6gcgzyx,,,,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,10,,doggo,,,
674038233588723717,,,2015-12-08 01:30:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is kaiya. she's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nx8figrhvk,,,,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12,10,Kaiya,doggo,,,
674036086168010753,,,2015-12-08 01:21:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet daisy. she has no eyes &amp; her face has been blurry since birth. quite the trooper tho. still havin a blast. 9/10 https://t.co/jcndw43bip,,,,https://twitter.com/dog_rates/status/674036086168010753/photo/1,9,10,Daisy,doggo,,,
674024893172875264,,,2015-12-08 00:37:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you realize it doesn't matter how hard you study. you're still going to fail. 10/10 https://t.co/qzyxbyv0sj,,,,https://twitter.com/dog_rates/status/674024893172875264/photo/1,10,10,,doggo,,,
674019345211760640,,,2015-12-08 00:15:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is acro. you briefly see her out of the corner of your eye. you look and she's not there. 10/10 mysterious pup https://t.co/fqiestdues,,,,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,10,Acro,doggo,,,
674014384960745472,,,2015-12-07 23:55:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to aiden. his eyes are magical. loves his little guy fieri friend. sneaky tongue slip. 11/10 would caress https://t.co/ac37loe3xd,,,,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,10,Aiden,doggo,,,
674008982932058114,,,2015-12-07 23:33:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup is sad bc he didn't get to be the toy car. also he has shitty money management skills. 10/10 still cute tho https://t.co/pisxxzjdsj,,,,https://twitter.com/dog_rates/status/674008982932058114/photo/1,10,10,,doggo,,,
673956914389192708,,,2015-12-07 20:07:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is one esteemed pupper. just graduated college. 10/10 what a champ https://t.co/nyrecvriyd,,,,https://twitter.com/dog_rates/status/673956914389192708/photo/1,10,10,,doggo,,,
673919437611909120,,,2015-12-07 17:38:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is obie. he is on guard watching for evildoers from the comfort of his pumpkin. very brave pupper. 11/10 https://t.co/cdwptsgeab,,,,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11,10,Obie,doggo,,,
673906403526995968,,,2015-12-07 16:46:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys i'm getting real tired of this. we only rate dogs. please don't send in other things like this bulbasaur. 3/10 https://t.co/t5rqhl6w8m,,,,https://twitter.com/dog_rates/status/673906403526995968/photo/1,3,10,,doggo,,,
673887867907739649,,,2015-12-07 15:32:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qyd6bnspd,,,,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",10,10,,doggo,,,
673715861853720576,,,2015-12-07 04:09:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a heavily opinionated dog. loves walls. nobody knows how the hair works. always ready for a kiss. 4/10 https://t.co/dfiakz9cdl,,,,https://twitter.com/dog_rates/status/673715861853720576/photo/1,4,10,,doggo,,,
673711475735838725,,,2015-12-07 03:51:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🎶 hello from the other siiiiiiiide 🎶 10/10 https://t.co/mtooksrzvh,,,,https://twitter.com/dog_rates/status/673711475735838725/photo/1,10,10,,doggo,,,
673709992831262724,,,2015-12-07 03:45:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know a lot of you are studying for finals. good luck! here's this. it should help somehow. 12/10 https://t.co/s2ktupqd79,,,,https://twitter.com/dog_rates/status/673709992831262724/photo/1,12,10,,doggo,,,
673708611235921920,,,2015-12-07 03:40:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is riley. she's just an adorable football fan. 12/10 i'd watch the sports with her https://t.co/klv8zucfc8,,,,https://twitter.com/dog_rates/status/673708611235921920/photo/1,12,10,Riley,doggo,,,
673707060090052608,,,2015-12-07 03:34:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is raymond. he's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/qyh1cay3sm,,,,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10,10,Raymond,doggo,,,
673705679337693185,,,2015-12-07 03:28:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is dot. he found out you only pretended to throw the ball that one time. you don't fuck with dot. 8/10 https://t.co/ymg4fwklzd,,,,https://twitter.com/dog_rates/status/673705679337693185/photo/1,8,10,Dot,doggo,,,
673700254269775872,,,2015-12-07 03:07:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Large blue dog here. cool shades. flipping us off w both hands. obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcpd5affha,,,,https://twitter.com/dog_rates/status/673700254269775872/photo/1,3,10,,doggo,,,
673697980713705472,,,2015-12-07 02:58:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is pickles. she's a tiny pointy pupper. average walker. very skeptical of wet leaf. 8/10 https://t.co/leprcagcgw,,,,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8,10,Pickles,doggo,,,
673689733134946305,,,2015-12-07 02:25:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're having a blast and remember tomorrow's monday. 11/10 https://t.co/ypsjasnvge,,,,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",11,10,,doggo,,,
673688752737402881,,,2015-12-07 02:21:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet larry. he doesn't know how to shoe. 9/10 damn it larry https://t.co/jmki5gov3y,,,,https://twitter.com/dog_rates/status/673688752737402881/photo/1,9,10,Larry,doggo,,,
673686845050527744,,,2015-12-07 02:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is george. he's upset that the 4th of july isn't everyday. 11/10 https://t.co/wimu0jdx3e,,,,https://twitter.com/dog_rates/status/673686845050527744/photo/1,11,10,George,doggo,,,
673680198160809984,,,2015-12-07 01:47:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is shnuggles. i would kill for shnuggles. 13/10 https://t.co/gwvpqiq7oq,,,,https://twitter.com/dog_rates/status/673680198160809984/photo/1,13,10,Shnuggles,doggo,,,
673662677122719744,,,2015-12-07 00:37:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is kendall. 12/10 would cuddle the hell out of https://t.co/fjulmurnfj,,,,https://twitter.com/dog_rates/status/673662677122719744/photo/1,12,10,Kendall,doggo,,,
673656262056419329,,,2015-12-07 00:12:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is albert aka king banana peel. he's a kind ruler of the kitchen. very jubilant pupper. 10/10 overall great dog https://t.co/pn8hxgz9we,,,,https://twitter.com/dog_rates/status/673656262056419329/photo/1,10,10,Albert,doggo,,,
673636718965334016,,,2015-12-06 22:54:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a lofted aphrodisiac terrier named kip. big fan of bed n breakfasts. fits perfectly. 10/10 would pet firmly https://t.co/gkllpnzil3,,,,https://twitter.com/dog_rates/status/673636718965334016/photo/1,10,10,,doggo,,,
673612854080196609,,,2015-12-06 21:19:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is jeffri. he's a speckled ice pupper. very lazy. enjoys the occasional swim. rather majestic really. 7/10 https://t.co/0iyitbtkr8,,,,https://twitter.com/dog_rates/status/673612854080196609/photo/1,7,10,Jeffri,doggo,,,
673583129559498752,,,2015-12-06 19:21:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is sandy. she loves her spot by the tree. contemplating her true purpose in the universe. wears socks. 11/10 https://t.co/jpoevgbdug,,,,https://twitter.com/dog_rates/status/673583129559498752/photo/1,11,10,Sandy,doggo,,,
673580926094458881,,,2015-12-06 19:13:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/h6rqzye4np,,,,https://twitter.com/dog_rates/status/673580926094458881/photo/1,8,10,,doggo,,,
673576835670777856,,,2015-12-06 18:56:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sun burnt dog here. quite large. wants to promote peace. looks unemployed. ears for days. 7/10 would pet profusely https://t.co/wlkin3ll0w,,,,https://twitter.com/dog_rates/status/673576835670777856/photo/1,7,10,,doggo,,,
673363615379013632,,,2015-12-06 04:49:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This little pupper can't wait for christmas. he's pretending to be a present. s'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgx4,,,,https://twitter.com/dog_rates/status/673363615379013632/photo/1,11,10,,doggo,,,
673359818736984064,,,2015-12-06 04:34:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is steve. he was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/epq0mraraj,,,,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10,Steve,doggo,,,
673355879178194945,,,2015-12-06 04:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is koda. she's a boss. helps shift gears. can even drive herself. still no seat belt (reckless af). 11/10 https://t.co/0zuxlrhzrq,,,,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",11,10,Koda,doggo,,,
673352124999274496,,,2015-12-06 04:03:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5plgzvnj,,,,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,,doggo,,,
673350198937153538,,,2015-12-06 03:56:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is bella. she's a genghis flopped canuck. stuck in trash can. 9/10 not to happy about it https://t.co/rmv9eav57u,,,,https://twitter.com/dog_rates/status/673350198937153538/photo/1,9,10,Bella,doggo,,,
673345638550134785,,,2015-12-06 03:38:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is gerald. he's a fluffy lil yellow pup. always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/gpskpn8kxs,,,,https://twitter.com/dog_rates/status/673345638550134785/photo/1,7,10,Gerald,doggo,,,
673343217010679808,,,2015-12-06 03:28:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's so small ermergerf 11/10 https://t.co/dnubkosiww,,,,https://twitter.com/dog_rates/status/673343217010679808/photo/1,11,10,,doggo,,,
673342308415348736,,,2015-12-06 03:24:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is django. he's a skilled assassin pupper. 10/10 https://t.co/w0ytuird1a,,,,https://twitter.com/dog_rates/status/673342308415348736/photo/1,10,10,Django,doggo,,,
673320132811366400,,,2015-12-06 01:56:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is frankie. he's wearing blush. 11/10 really accents the cheek bones https://t.co/ijabmhvidf,,,,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11,10,Frankie,doggo,,,
673317986296586240,,,2015-12-06 01:48:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take a moment and appreciate how these two dogs fell asleep. simply magnificent. 10/10 for both https://t.co/jux48bwpng,,,,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10,10,,doggo,,,
673295268553605120,,,2015-12-06 00:17:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet eve. she's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that i can't condone) https://t.co/u36hyqiijg,,,,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8,10,Eve,doggo,,,
673270968295534593,,,2015-12-05 22:41:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is mac. his dad's probably a lawyer. 11/10 https://t.co/mjc0qpxgum,,,,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11,10,Mac,doggo,,,
673240798075449344,,,2015-12-05 20:41:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Magical floating dog here. very calm. always hangs by the pond. rather moist. good listener. 6/10 personally i'd pet https://t.co/1eukoovy49,,,,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6,10,,doggo,,,
673213039743795200,,,2015-12-05 18:51:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is dexter. he just got some big news. 10/10 https://t.co/cbvcue6pfi,,,,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10,10,Dexter,doggo,,,
673148804208660480,,,2015-12-05 14:35:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is fletcher. he's had a ruff night. no more fireball for fletcher. 8/10 it'll be over soon pupper https://t.co/ta4wpki2cw,,,,https://twitter.com/dog_rates/status/673148804208660480/photo/1,8,10,Fletcher,doggo,,,
672997845381865473,,,2015-12-05 04:36:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to kenzie. she is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1uhnjrg,,,,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12,10,Kenzie,doggo,,,
672995267319328768,,,2015-12-05 04:25:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is pumpkin. he can look in two different directions at once. great with a screwdriver. 8/10 https://t.co/odpuqtz2fq,,,,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8,10,Pumpkin,doggo,,,
672988786805112832,,,2015-12-05 04:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is schnozz. he's had a blurred tail since birth. hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zymcvbxg,,,,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10,10,Schnozz,doggo,,,
672984142909456390,,,2015-12-05 03:41:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Very happy pup here. always smiling. loves his little leaf. carries it everywhere with him. 9/10 https://t.co/81bcqayvcs,,,,https://twitter.com/dog_rates/status/672984142909456390/photo/1,9,10,,doggo,,,
672980819271634944,,,2015-12-05 03:28:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Extraordinary dog here. looks large. just a head. no body. rather intrusive. 5/10 would still pet https://t.co/ufhwufa9pu,,,,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5,10,,doggo,,,
672975131468300288,,,2015-12-05 03:05:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is chuckles. he is one skeptical pupper. 10/10 stay woke chuckles https://t.co/zlcf0tirw1,,,,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10,10,Chuckles,doggo,,,
672970152493887488,,,2015-12-05 02:46:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is chet. he's having a hard time. really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,,,,https://twitter.com/dog_rates/status/672970152493887488/photo/1,7,10,Chet,doggo,,,
672968025906282496,,,2015-12-05 02:37:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is gustaf. he's a purebred chevy equinox. loves to shred. gnarly lil pup. great with the babes. 11/10 https://t.co/7cbo2emagj,,,,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11,10,Gustaf,doggo,,,
672964561327235073,,,2015-12-05 02:23:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is terry. he's a toasty western sriracha. doubles as a table. great for parties. 10/10 would highly recommend https://t.co/1ui7a1zltt,,,,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10,10,Terry,doggo,,,
672902681409806336,,,2015-12-04 22:17:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is jimison. he's stuck in a pot. damn it jimison. 9/10 https://t.co/kplyca3o3e,,,,https://twitter.com/dog_rates/status/672902681409806336/photo/1,9,10,Jimison,doggo,,,
672898206762672129,,,2015-12-04 22:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is cheryl aka queen pupper of the skies. experienced fighter pilot. much skill. true hero. 11/10 https://t.co/i4xjewwdsp,,,,https://twitter.com/dog_rates/status/672898206762672129/photo/1,11,10,Cheryl,doggo,,,
672884426393653248,,,2015-12-04 21:05:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marvelous dog here. rad ears. not very soft. large tumor on nose. has a pet rock. good w kids. 6/10 overall neat pup https://t.co/g5ykrqp0dg,,,,https://twitter.com/dog_rates/status/672884426393653248/photo/1,6,10,,doggo,,,
672877615439593473,,,2015-12-04 20:38:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is oscar. he's getting bombarded with the snacks. not sure he's happy about it. 8/10 for oscar https://t.co/djhi7uc2y3,,,,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8,10,Oscar,doggo,,,
672834301050937345,,,2015-12-04 17:46:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is ed. he's not mad, just disappointed. 10/10 https://t.co/bilju0zhln",,,,https://twitter.com/dog_rates/status/672834301050937345/photo/1,10,10,Ed,doggo,,,
672828477930868736,,,2015-12-04 17:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is jerry. he's a timbuk slytherin. eats his pizza from the side first. crushed that cup with his bare paws 9/10 https://t.co/fvxhl6crrs,,,,https://twitter.com/dog_rates/status/672828477930868736/photo/1,9,10,Jerry,doggo,,,
672640509974827008,,,2015-12-04 04:56:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is leonidas. he just got rekt by a snowball. 9/10 doggy down https://t.co/unrmydua9m,,,,https://twitter.com/dog_rates/status/672640509974827008/photo/1,9,10,Leonidas,doggo,,,
672622327801233409,,,2015-12-04 03:43:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This lil pupper is sad because we haven't found kony yet. rt to spread awareness. 12/10 would pet firmly https://t.co/cv7drdcmvq,,,,https://twitter.com/dog_rates/status/672622327801233409/photo/1,12,10,,doggo,,,
672614745925664768,,,2015-12-04 03:13:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is norman. doesn't bark much. very docile pup. up to date on current events. overall nifty pupper. 6/10 https://t.co/ntxsr98f3u,,,,https://twitter.com/dog_rates/status/672614745925664768/photo/1,6,10,Norman,doggo,,,
672609152938721280,,,2015-12-04 02:51:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is caryl. likes to get in the microwave. 9/10 damn it caryl https://t.co/yavwvnaois,,,,https://twitter.com/dog_rates/status/672609152938721280/photo/1,9,10,Caryl,doggo,,,
672604026190569472,,,2015-12-04 02:31:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a baby rand paul. curls for days. 11/10 would cuddle the hell out of https://t.co/xhxnapayre,,,,https://twitter.com/dog_rates/status/672604026190569472/photo/1,11,10,,doggo,,,
672594978741354496,,,2015-12-04 01:55:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet scott. just trying to catch his train to work. doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyxbz35myz,,,,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9,10,Scott,doggo,,,
672591762242805761,,,2015-12-04 01:42:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is taz. he boxes leaves. 10/10 https://t.co/bwq0iicp0w,,,,https://twitter.com/dog_rates/status/672591762242805761/photo/1,10,10,Taz,doggo,,,
672591271085670400,,,2015-12-04 01:40:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lots of pups here. all are judea hazelnuts. exceptionally portable. 8/10 for all https://t.co/pa8empdcui,,,,https://twitter.com/dog_rates/status/672591271085670400/photo/1,8,10,,doggo,,,
672538107540070400,,,2015-12-03 22:09:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet darby. he's a fiscal tutankhamen waxbeard. really likes steak. 7/10 https://t.co/rsndxtl0ap,,,,https://twitter.com/dog_rates/status/672538107540070400/photo/1,7,10,Darby,doggo,,,
672523490734551040,,,2015-12-03 21:11:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/eh0n3dfkui,,,,https://twitter.com/dog_rates/status/672523490734551040/photo/1,10,10,,doggo,,,
672488522314567680,,,2015-12-03 18:52:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is jackie. she was all ready to go out, but her friends just cancelled on her. 10/10 hang in there jackie https://t.co/rvfi6ccidk",,,,https://twitter.com/dog_rates/status/672488522314567680/photo/1,10,10,Jackie,doggo,,,
672482722825261057,,,2015-12-03 18:29:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is light saber pup. ready to fight off evil with light saber. 10/10 true hero https://t.co/lppa3btiit,,,,https://twitter.com/dog_rates/status/672482722825261057/photo/1,10,10,,doggo,,,
672481316919734272,,,2015-12-03 18:23:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to jazz. she should be on the cover of vogue. 12/10 gorgeous pupper https://t.co/mvcmemhxap,,,,https://twitter.com/dog_rates/status/672481316919734272/photo/1,12,10,Jazz,doggo,,,
672475084225949696,,,2015-12-03 17:58:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is buddy. he's photogenic af. loves to sexily exit pond. very striped. comes with shield. 8/10 would pet well https://t.co/myhqvadv4f,,,,https://twitter.com/dog_rates/status/672475084225949696/photo/1,8,10,Buddy,doggo,,,
